checkinCount1,checkinCount2,checkinCount3,checkinCount4,height0,weight0,weight1,weight2,weight3,weight4,waistline0,waistline1,waistline2,waistline3,waistline4,deltaWeight1,deltaWeight2,deltaWeight3,deltaWeight4,deltaWeightAll,deltaWaist1,deltaWaist2,deltaWaist3,deltaWaist4,deltaWaistAll
20.0,22.0,26.0,20.0,182.0,80.0,76.5,74.0,74.0,73.0,85.0,79.0,77.0,74.0,75.0,3.5,2.5,0.0,1.0,7.0,6.0,2.0,3.0,-1.0,10.0
20.0,24.0,24.0,21.0,162.0,62.5,60.5,59.5,60.0,57.9,73.0,71.0,69.0,70.0,66.0,2.0,1.0,-0.5,2.1,4.6,2.0,2.0,-1.0,4.0,7.0
24.0,26.0,26.0,21.0,162.0,64.0,61.5,61.3,60.5,60.2,89.0,88.0,85.0,85.0,84.0,2.5,0.2,0.8,0.3,3.8,1.0,3.0,0.0,1.0,5.0
24.0,19.0,16.0,18.0,168.0,66.7,65.8,64.5,64.5,64.7,85.0,81.0,83.0,83.0,80.0,0.9,1.3,0.0,-0.2,2.0,4.0,-2.0,0.0,3.0,5.0
22.0,25.0,24.0,24.0,153.0,47.2,46.4,46.3,46.4,46.0,64.0,62.0,62.0,61.0,61.0,0.8,0.1,-0.1,0.4,1.2,2.0,0.0,1.0,0.0,3.0
16.0,27.0,27.0,27.0,162.0,67.0,64.8,64.7,63.9,63.4,78.0,78.0,73.7,73.8,73.5,2.2,0.1,0.8,0.5,3.6,0.0,4.3,-0.1,0.3,4.5
13.0,0.0,13.0,0.0,167.0,55.3,55.0,55.3,54.7,54.9,74.0,74.0,74.0,73.0,72.0,0.3,-0.3,0.6,-0.2,0.4,0.0,0.0,1.0,1.0,2.0
22.0,26.0,26.0,23.0,162.0,64.3,63.5,61.4,60.2,59.8,86.0,86.0,80.0,77.5,77.0,0.8,2.1,1.2,0.4,4.5,0.0,6.0,2.5,0.5,9.0
24.0,27.0,28.0,23.0,160.0,56.3,54.9,54.7,53.9,52.9,73.0,70.0,70.0,68.7,68.0,1.4,0.2,0.8,1.0,3.4,3.0,0.0,1.3,0.7,5.0
21.0,26.0,26.0,25.0,158.0,49.6,49.0,48.4,48.0,48.3,66.0,64.5,62.8,61.7,60.8,0.6,0.6,0.4,-0.3,1.3,1.5,1.7,1.1,0.9,5.2
24.0,28.0,28.0,28.0,170.0,67.1,66.0,65.0,63.9,64.0,74.5,73.4,72.0,71.0,71.0,1.1,1.0,1.1,-0.1,3.1,1.1,1.4,1.0,0.0,3.5
24.0,28.0,28.0,28.0,177.0,76.4,76.0,74.5,74.0,73.0,88.0,87.0,84.0,80.0,87.0,0.4,1.5,0.5,1.0,3.4,1.0,3.0,4.0,-7.0,1.0
26.0,19.0,12.0,22.0,155.0,54.3,52.7,53.3,53.3,53.1,78.0,75.0,74.0,74.0,73.0,1.6,-0.6,0.0,0.2,1.2,3.0,1.0,0.0,1.0,5.0
28.0,28.0,28.0,28.0,158.0,88.4,84.4,84.1,82.0,81.0,97.0,93.5,90.0,90.0,89.0,4.0,0.3,2.1,1.0,7.4,3.5,3.5,0.0,1.0,8.0
28.0,28.0,28.0,19.0,157.0,53.5,52.5,52.5,52.5,52.0,71.0,66.5,60.7,64.5,65.0,1.0,0.0,0.0,0.5,1.5,4.5,5.8,-3.8,-0.5,6.0
24.0,25.0,23.0,16.0,170.0,67.4,66.1,64.3,63.6,61.6,90.0,88.5,86.0,85.0,82.0,1.3,1.8,0.7,2.0,5.8,1.5,2.5,1.0,3.0,8.0
16.0,26.0,23.0,25.0,163.0,66.5,65.1,65.2,63.0,63.0,86.5,86.0,86.5,84.0,84.0,1.4,-0.1,2.2,0.0,3.5,0.5,-0.5,2.5,0.0,2.5
28.0,25.0,27.0,25.0,162.0,71.0,68.3,67.5,66.7,65.9,85.0,80.0,79.0,79.0,77.0,2.7,0.8,0.8,0.8,5.1,5.0,1.0,0.0,2.0,8.0
23.0,26.0,28.0,28.0,150.0,50.0,49.0,49.3,49.1,48.8,69.0,69.0,70.0,68.0,65.0,1.0,-0.3,0.2,0.3,1.2,0.0,-1.0,2.0,3.0,4.0
28.0,27.0,28.0,22.0,164.0,64.5,63.5,62.3,61.8,61.7,82.0,74.0,76.0,74.0,74.0,1.0,1.2,0.5,0.1,2.8,8.0,-2.0,2.0,0.0,8.0
24.0,24.0,18.0,18.0,155.0,53.4,53.0,52.2,52.6,51.6,73.0,68.0,68.0,69.0,67.0,0.4,0.8,-0.4,1.0,1.8,5.0,0.0,-1.0,2.0,6.0
24.0,26.0,25.0,25.0,160.0,56.0,55.2,54.8,55.6,55.6,67.0,67.0,63.0,63.0,63.0,0.8,0.4,-0.8,0.0,0.4,0.0,4.0,0.0,0.0,4.0
16.0,16.0,6.0,10.0,172.0,90.0,88.0,87.5,87.0,86.5,95.0,93.0,91.0,89.0,90.0,2.0,0.5,0.5,0.5,3.5,2.0,2.0,2.0,-1.0,5.0
24.0,27.0,28.0,27.0,157.0,70.4,68.9,69.4,67.1,66.7,84.0,86.0,86.0,83.0,82.0,1.5,-0.5,2.3,0.4,3.7,-2.0,0.0,3.0,1.0,2.0
25.0,21.0,20.0,18.0,161.0,73.2,72.3,71.6,70.8,70.2,90.0,90.0,85.0,84.5,85.0,0.9,0.7,0.8,0.6,3.0,0.0,5.0,0.5,-0.5,5.0
22.0,24.0,26.0,21.0,156.0,48.3,48.0,47.2,47.1,46.7,78.0,76.0,72.5,71.8,69.5,0.3,0.8,0.1,0.4,1.6,2.0,3.5,0.7,2.3,8.5
18.0,24.0,20.0,21.0,161.0,80.0,78.6,76.9,76.3,74.8,94.0,88.0,88.0,88.0,88.0,1.4,1.7,0.6,1.5,5.2,6.0,0.0,0.0,0.0,6.0
23.0,8.0,20.0,24.0,170.0,60.2,58.4,58.0,58.4,57.1,77.0,76.1,74.0,75.0,74.0,1.8,0.4,-0.4,1.3,3.1,0.9,2.1,-1.0,1.0,3.0
21.0,24.0,27.0,19.0,160.0,81.0,79.6,79.6,78.0,76.8,96.0,95.0,94.0,93.0,92.0,1.4,0.0,1.6,1.2,4.2,1.0,1.0,1.0,1.0,4.0
15.0,20.0,24.0,27.0,161.0,64.5,63.0,63.3,63.3,62.7,80.0,80.0,79.0,79.0,78.0,1.5,-0.3,0.0,0.6,1.8,0.0,1.0,0.0,1.0,2.0
24.0,28.0,23.0,21.0,167.0,55.1,54.8,55.0,54.2,54.3,74.5,74.0,72.0,70.5,71.0,0.3,-0.2,0.8,-0.1,0.8,0.5,2.0,1.5,-0.5,3.5
11.0,3.0,0.0,0.0,162.0,57.6,56.6,56.3,56.0,55.9,73.0,70.5,70.0,69.5,69.0,1.0,0.3,0.3,0.1,1.7,2.5,0.5,0.5,0.5,4.0
28.0,28.0,28.0,27.0,181.0,90.8,88.0,87.1,86.4,85.5,90.0,87.0,86.0,83.0,83.0,2.8,0.9,0.7,0.9,5.3,3.0,1.0,3.0,0.0,7.0
24.0,21.0,24.0,16.0,168.0,76.1,74.6,74.0,73.6,72.8,85.5,86.0,84.0,80.0,79.0,1.5,0.6,0.4,0.8,3.3,-0.5,2.0,4.0,1.0,6.5
24.0,28.0,27.0,24.0,162.0,51.0,50.5,50.1,50.0,49.9,65.0,63.0,62.0,61.5,60.0,0.5,0.4,0.1,0.1,1.1,2.0,1.0,0.5,1.5,5.0
23.0,25.0,26.0,20.0,165.0,56.0,55.0,55.0,54.2,54.0,73.0,72.0,70.5,70.0,69.0,1.0,0.0,0.8,0.2,2.0,1.0,1.5,0.5,1.0,4.0
15.0,7.0,3.0,3.0,164.0,56.0,53.3,53.5,53.5,53.5,66.0,62.5,63.0,62.0,62.0,2.7,-0.2,0.0,0.0,2.5,3.5,-0.5,1.0,0.0,4.0
21.0,28.0,25.0,28.0,158.0,57.7,55.5,55.2,55.5,54.9,76.0,73.0,70.0,68.5,70.0,2.2,0.3,-0.3,0.6,2.8,3.0,3.0,1.5,-1.5,6.0
28.0,28.0,28.0,28.0,160.0,74.6,72.5,71.6,69.9,68.7,93.0,91.5,90.0,89.0,85.0,2.1,0.9,1.7,1.2,5.9,1.5,1.5,1.0,4.0,8.0
20.0,22.0,19.0,12.0,168.0,74.0,71.9,71.7,70.6,70.4,85.0,84.0,84.0,82.0,80.0,2.1,0.2,1.1,0.2,3.6,1.0,0.0,2.0,2.0,5.0
23.0,26.0,22.0,18.0,165.0,51.7,51.3,51.2,50.2,49.9,62.0,59.0,57.0,57.0,56.0,0.4,0.1,1.0,0.3,1.8,3.0,2.0,0.0,1.0,6.0
23.0,27.0,27.0,26.0,158.0,55.0,54.0,53.4,52.7,52.1,72.0,71.0,70.5,70.0,69.0,1.0,0.6,0.7,0.6,2.9,1.0,0.5,0.5,1.0,3.0
19.0,24.0,17.0,4.0,168.0,93.0,90.5,87.8,86.8,84.0,96.0,95.0,95.0,95.0,95.0,2.5,2.7,1.0,2.8,9.0,1.0,0.0,0.0,0.0,1.0
16.0,21.0,21.0,20.0,170.0,76.3,74.5,73.1,72.0,70.8,96.0,90.0,90.0,90.0,88.0,1.8,1.4,1.1,1.2,5.5,6.0,0.0,0.0,2.0,8.0
28.0,26.0,27.0,28.0,158.0,62.2,61.4,61.0,60.5,60.2,72.0,71.0,72.0,71.0,70.0,0.8,0.4,0.5,0.3,2.0,1.0,-1.0,1.0,1.0,2.0
20.0,17.0,9.0,0.0,167.0,76.9,75.6,74.8,74.6,73.5,100.0,97.0,96.0,94.0,98.0,1.3,0.8,0.2,1.1,3.4,3.0,1.0,2.0,-4.0,2.0
27.0,28.0,28.0,26.0,165.0,77.1,75.3,74.7,74.0,74.0,80.0,77.0,77.0,77.0,78.0,1.8,0.6,0.7,0.0,3.1,3.0,0.0,0.0,-1.0,2.0
25.0,21.0,20.0,5.0,164.0,55.4,54.0,54.2,53.8,53.8,69.0,68.0,68.0,67.0,66.0,1.4,-0.2,0.4,0.0,1.6,1.0,0.0,1.0,1.0,3.0
28.0,28.0,25.0,23.0,162.0,57.5,56.5,56.0,56.0,56.0,75.0,73.0,74.0,73.0,73.0,1.0,0.5,0.0,0.0,1.5,2.0,-1.0,1.0,0.0,2.0
20.0,19.0,15.0,17.0,161.0,57.4,56.4,56.2,55.4,55.4,72.0,74.0,72.0,68.0,68.0,1.0,0.2,0.8,0.0,2.0,-2.0,2.0,4.0,0.0,4.0
27.0,26.0,26.0,19.0,161.0,53.0,51.1,51.1,50.6,49.9,68.0,68.5,63.0,62.0,61.0,1.9,0.0,0.5,0.7,3.1,-0.5,5.5,1.0,1.0,7.0
28.0,28.0,27.0,23.0,160.0,60.1,58.8,57.6,56.9,56.0,73.0,68.0,66.0,65.5,66.0,1.3,1.2,0.7,0.9,4.1,5.0,2.0,0.5,-0.5,7.0
23.0,28.0,21.0,19.0,172.0,80.0,78.5,77.0,77.0,77.0,95.0,90.0,88.0,86.0,86.0,1.5,1.5,0.0,0.0,3.0,5.0,2.0,2.0,0.0,9.0
22.0,23.0,22.0,20.0,169.0,88.5,87.0,86.0,84.5,84.5,101.0,99.0,99.0,96.0,96.0,1.5,1.0,1.5,0.0,4.0,2.0,0.0,3.0,0.0,5.0
15.0,22.0,22.0,21.0,176.0,69.3,68.0,68.5,67.0,67.0,82.0,78.0,76.0,76.0,75.0,1.3,-0.5,1.5,0.0,2.3,4.0,2.0,0.0,1.0,7.0
20.0,24.0,22.0,14.0,177.0,101.9,99.9,98.2,96.8,95.8,98.0,96.5,95.0,91.5,88.5,2.0,1.7,1.4,1.0,6.1,1.5,1.5,3.5,3.0,9.5
19.0,20.0,14.0,7.0,167.0,54.5,54.3,54.2,53.9,53.9,78.0,77.0,76.0,75.0,75.0,0.2,0.1,0.3,0.0,0.6,1.0,1.0,1.0,0.0,3.0
26.0,28.0,28.0,28.0,156.0,72.1,71.0,70.8,69.7,69.8,101.0,96.0,96.0,94.0,93.0,1.1,0.2,1.1,-0.1,2.3,5.0,0.0,2.0,1.0,8.0
21.0,23.0,24.0,21.0,160.0,53.0,52.3,52.7,52.6,52.3,69.0,67.5,67.0,66.5,66.5,0.7,-0.4,0.1,0.3,0.7,1.5,0.5,0.5,0.0,2.5
21.0,26.0,24.0,23.0,158.0,61.5,59.8,59.5,59.0,58.8,69.0,67.0,65.0,66.0,67.0,1.7,0.3,0.5,0.2,2.7,2.0,2.0,-1.0,-1.0,2.0
22.0,25.0,25.0,16.0,163.0,54.7,54.3,53.6,53.2,52.1,75.0,73.0,70.0,69.0,68.0,0.4,0.7,0.4,1.1,2.6,2.0,3.0,1.0,1.0,7.0
23.0,24.0,28.0,24.0,159.0,50.5,48.0,48.3,48.1,47.4,67.0,65.0,63.0,63.0,62.0,2.5,-0.3,0.2,0.7,3.1,2.0,2.0,0.0,1.0,5.0
24.0,27.0,25.0,26.0,159.0,55.5,54.0,53.9,53.7,54.2,72.0,69.0,74.5,69.0,69.0,1.5,0.1,0.2,-0.5,1.3,3.0,-5.5,5.5,0.0,3.0
23.0,28.0,28.0,28.0,160.0,70.0,69.0,68.0,67.0,67.0,93.0,89.0,88.0,88.0,88.0,1.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,5.0
24.0,24.0,27.0,28.0,155.0,57.0,55.9,55.5,54.0,53.3,82.0,77.0,76.0,74.0,74.0,1.1,0.4,1.5,0.7,3.7,5.0,1.0,2.0,0.0,8.0
16.0,27.0,28.0,26.0,168.0,65.0,63.8,64.0,63.5,62.4,69.0,68.0,68.0,67.0,66.0,1.2,-0.2,0.5,1.1,2.6,1.0,0.0,1.0,1.0,3.0
5.0,16.0,19.0,19.0,186.0,95.0,92.0,90.0,90.0,88.0,95.0,93.0,91.5,90.0,87.0,3.0,2.0,0.0,2.0,7.0,2.0,1.5,1.5,3.0,8.0
23.0,27.0,23.0,20.0,160.0,59.7,59.5,58.5,58.5,57.0,83.0,82.0,80.0,80.0,78.0,0.2,1.0,0.0,1.5,2.7,1.0,2.0,0.0,2.0,5.0
28.0,28.0,28.0,28.0,161.0,65.2,63.4,62.6,61.9,62.0,73.0,72.0,72.0,71.0,69.0,1.8,0.8,0.7,-0.1,3.2,1.0,0.0,1.0,2.0,4.0
23.0,23.0,26.0,25.0,168.0,75.0,71.6,70.6,70.6,69.0,82.0,78.0,77.0,73.0,73.0,3.4,1.0,0.0,1.6,6.0,4.0,1.0,4.0,0.0,9.0
23.0,27.0,25.0,27.0,156.0,51.0,49.7,49.5,50.0,48.9,72.0,68.5,67.5,67.5,66.5,1.3,0.2,-0.5,1.1,2.1,3.5,1.0,0.0,1.0,5.5
20.0,18.0,22.0,20.0,163.0,60.6,60.0,59.5,59.7,59.3,72.0,72.0,71.0,73.0,71.0,0.6,0.5,-0.2,0.4,1.3,0.0,1.0,-2.0,2.0,1.0
24.0,27.0,21.0,23.0,163.0,57.0,55.0,54.3,54.1,54.0,73.0,73.0,68.0,68.0,68.0,2.0,0.7,0.2,0.1,3.0,0.0,5.0,0.0,0.0,5.0
13.0,9.0,8.0,7.0,158.0,63.2,61.6,61.3,60.8,60.5,94.0,93.0,90.0,88.0,86.0,1.6,0.3,0.5,0.3,2.7,1.0,3.0,2.0,2.0,8.0
17.0,21.0,25.0,16.0,164.0,56.0,54.6,54.2,53.8,53.7,72.6,70.5,70.0,69.3,69.0,1.4,0.4,0.4,0.1,2.3,2.1,0.5,0.7,0.3,3.6
21.0,28.0,23.0,26.0,166.0,61.6,60.2,58.9,58.5,57.8,74.0,73.0,72.0,71.0,71.0,1.4,1.3,0.4,0.7,3.8,1.0,1.0,1.0,0.0,3.0
16.0,0.0,0.0,0.0,160.0,75.4,73.3,72.8,71.5,71.4,99.0,95.0,94.0,93.0,91.0,2.1,0.5,1.3,0.1,4.0,4.0,1.0,1.0,2.0,8.0
22.0,26.0,27.0,24.0,162.0,57.0,56.0,55.9,55.0,55.5,74.0,72.0,71.0,70.0,69.5,1.0,0.1,0.9,-0.5,1.5,2.0,1.0,1.0,0.5,4.5
23.0,27.0,23.0,25.0,160.0,56.5,54.9,54.6,54.5,53.3,75.0,71.0,73.0,72.0,72.0,1.6,0.3,0.1,1.2,3.2,4.0,-2.0,1.0,0.0,3.0
15.0,16.0,19.0,6.0,173.0,70.5,69.6,69.1,68.9,68.3,75.0,73.0,72.0,71.0,70.5,0.9,0.5,0.2,0.6,2.2,2.0,1.0,1.0,0.5,4.5
20.0,22.0,11.0,14.0,162.0,62.0,60.8,59.9,60.0,60.0,76.0,76.0,73.0,71.0,70.0,1.2,0.9,-0.1,0.0,2.0,0.0,3.0,2.0,1.0,6.0
3.0,15.0,19.0,26.0,157.0,48.4,47.7,47.2,46.7,46.5,67.0,65.5,64.0,62.5,62.0,0.7,0.5,0.5,0.2,1.9,1.5,1.5,1.5,0.5,5.0
28.0,27.0,24.0,13.0,162.0,59.0,57.8,56.8,56.3,55.1,80.0,74.0,71.5,70.0,70.0,1.2,1.0,0.5,1.2,3.9,6.0,2.5,1.5,0.0,10.0
17.0,10.0,5.0,5.0,190.0,101.3,100.0,98.0,97.5,96.5,91.4,89.0,89.0,87.5,88.5,1.3,2.0,0.5,1.0,4.8,2.4,0.0,1.5,-1.0,2.9
12.0,3.0,2.0,0.0,165.0,72.5,71.9,70.5,69.7,69.0,75.0,75.0,74.0,73.0,72.0,0.6,1.4,0.8,0.7,3.5,0.0,1.0,1.0,1.0,3.0
24.0,28.0,27.0,28.0,153.0,56.0,55.4,54.4,54.2,54.1,72.0,71.0,71.0,70.0,70.0,0.6,1.0,0.2,0.1,1.9,1.0,0.0,1.0,0.0,2.0
23.0,27.0,27.0,27.0,170.0,79.2,78.9,78.5,77.2,76.4,86.0,86.0,84.0,81.5,81.5,0.3,0.4,1.3,0.8,2.8,0.0,2.0,2.5,0.0,4.5
22.0,25.0,24.0,20.0,155.0,58.0,57.0,56.5,55.9,54.4,79.0,74.0,72.5,72.0,70.0,1.0,0.5,0.6,1.5,3.6,5.0,1.5,0.5,2.0,9.0
0.0,0.0,0.0,0.0,158.0,56.7,56.3,56.2,55.7,55.7,76.0,74.0,72.0,72.0,70.0,0.4,0.1,0.5,0.0,1.0,2.0,2.0,0.0,2.0,6.0
24.0,27.0,27.0,18.0,163.0,77.2,76.2,75.3,74.1,72.9,78.0,78.0,77.0,76.0,75.0,1.0,0.9,1.2,1.2,4.3,0.0,1.0,1.0,1.0,3.0
22.0,23.0,21.0,9.0,164.0,70.7,69.3,68.8,67.6,66.8,87.0,85.0,82.0,83.0,79.0,1.4,0.5,1.2,0.8,3.9,2.0,3.0,-1.0,4.0,8.0
27.0,26.0,24.0,14.0,166.0,64.5,64.0,63.9,64.0,63.5,76.0,76.0,74.0,73.0,72.0,0.5,0.1,-0.1,0.5,1.0,0.0,2.0,1.0,1.0,4.0
22.0,26.0,19.0,21.0,165.0,60.0,59.3,59.3,58.5,57.9,79.0,77.0,76.0,76.0,74.5,0.7,0.0,0.8,0.6,2.1,2.0,1.0,0.0,1.5,4.5
22.0,25.0,19.0,16.0,164.0,52.0,51.5,51.5,51.0,51.0,68.0,67.0,66.0,65.0,66.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,-1.0,2.0
16.0,18.0,19.0,15.0,157.0,55.5,54.8,54.4,54.3,54.3,77.0,76.0,73.0,73.0,71.0,0.7,0.4,0.1,0.0,1.2,1.0,3.0,0.0,2.0,6.0
22.0,13.0,16.0,17.0,165.0,54.0,53.1,53.3,52.5,51.3,76.0,73.0,73.0,73.0,72.0,0.9,-0.2,0.8,1.2,2.7,3.0,0.0,0.0,1.0,4.0
25.0,26.0,28.0,21.0,161.0,53.0,50.7,50.3,50.8,50.1,70.0,70.0,69.0,69.5,69.5,2.3,0.4,-0.5,0.7,2.9,0.0,1.0,-0.5,0.0,0.5
15.0,20.0,20.0,12.0,162.0,65.2,62.7,62.2,61.1,60.7,71.0,70.0,68.5,66.0,66.0,2.5,0.5,1.1,0.4,4.5,1.0,1.5,2.5,0.0,5.0
28.0,28.0,28.0,24.0,174.0,73.0,71.8,71.2,70.6,69.2,87.0,86.0,84.0,84.0,82.0,1.2,0.6,0.6,1.4,3.8,1.0,2.0,0.0,2.0,5.0
23.0,25.0,24.0,14.0,157.0,47.0,46.6,46.6,46.0,46.3,66.0,64.0,63.0,63.0,63.0,0.4,0.0,0.6,-0.3,0.7,2.0,1.0,0.0,0.0,3.0
21.0,21.0,19.0,19.0,158.0,62.1,60.4,59.5,58.6,58.6,79.5,76.5,74.8,75.0,73.5,1.7,0.9,0.9,0.0,3.5,3.0,1.7,-0.2,1.5,6.0
21.0,26.0,22.0,14.0,162.0,71.0,70.3,69.5,68.9,68.4,94.0,91.5,86.0,89.0,89.0,0.7,0.8,0.6,0.5,2.6,2.5,5.5,-3.0,0.0,5.0
14.0,15.0,14.0,6.0,190.0,90.4,88.2,86.3,86.0,84.2,94.5,96.0,94.0,93.5,93.5,2.2,1.9,0.3,1.8,6.2,-1.5,2.0,0.5,0.0,1.0
22.0,28.0,25.0,25.0,172.0,63.1,61.3,61.1,60.9,59.8,71.0,70.0,69.0,69.0,67.5,1.8,0.2,0.2,1.1,3.3,1.0,1.0,0.0,1.5,3.5
23.0,27.0,21.0,20.0,172.0,77.3,76.2,75.6,75.6,74.5,88.0,84.0,83.0,83.0,84.0,1.1,0.6,0.0,1.1,2.8,4.0,1.0,0.0,-1.0,4.0
7.0,12.0,12.0,2.0,177.0,106.6,104.6,103.4,101.7,100.0,105.0,99.0,98.0,97.0,98.0,2.0,1.2,1.7,1.7,6.6,6.0,1.0,1.0,-1.0,7.0
23.0,27.0,26.0,25.0,165.0,58.5,57.3,56.9,56.5,56.0,77.0,73.0,73.0,71.5,71.0,1.2,0.4,0.4,0.5,2.5,4.0,0.0,1.5,0.5,6.0
23.0,23.0,19.0,22.0,153.0,48.1,47.4,47.2,46.8,46.5,66.0,64.0,64.0,66.0,64.0,0.7,0.2,0.4,0.3,1.6,2.0,0.0,-2.0,2.0,2.0
23.0,20.0,20.0,10.0,167.0,77.0,76.0,75.0,75.0,74.5,90.0,89.0,86.0,83.0,83.0,1.0,1.0,0.0,0.5,2.5,1.0,3.0,3.0,0.0,7.0
26.0,22.0,20.0,17.0,172.0,56.9,55.7,55.3,55.9,55.4,67.5,65.0,61.5,63.0,64.5,1.2,0.4,-0.6,0.5,1.5,2.5,3.5,-1.5,-1.5,3.0
27.0,28.0,25.0,28.0,162.0,52.3,50.7,49.9,50.1,50.5,67.0,65.0,65.0,65.0,65.0,1.6,0.8,-0.2,-0.4,1.8,2.0,0.0,0.0,0.0,2.0
28.0,27.0,24.0,8.0,160.0,62.4,60.9,60.4,60.1,60.4,76.0,73.0,73.0,72.0,70.0,1.5,0.5,0.3,-0.3,2.0,3.0,0.0,1.0,2.0,6.0
19.0,19.0,8.0,6.0,173.0,59.0,57.0,57.0,56.5,56.3,70.5,68.5,67.0,66.5,65.5,2.0,0.0,0.5,0.2,2.7,2.0,1.5,0.5,1.0,5.0
24.0,26.0,28.0,26.0,161.0,62.0,61.1,60.3,59.8,59.2,73.0,72.0,71.0,69.0,68.5,0.9,0.8,0.5,0.6,2.8,1.0,1.0,2.0,0.5,4.5
21.0,18.0,23.0,19.0,168.0,74.5,72.6,72.3,71.3,70.9,93.0,90.0,89.0,87.0,86.0,1.9,0.3,1.0,0.4,3.6,3.0,1.0,2.0,1.0,7.0
24.0,28.0,28.0,26.0,168.0,64.3,62.9,62.3,61.4,61.3,80.0,77.5,75.0,75.0,74.5,1.4,0.6,0.9,0.1,3.0,2.5,2.5,0.0,0.5,5.5
28.0,28.0,27.0,22.0,163.0,55.0,54.0,53.5,53.0,52.5,77.0,74.0,73.0,72.5,72.0,1.0,0.5,0.5,0.5,2.5,3.0,1.0,0.5,0.5,5.0
23.0,27.0,25.0,25.0,160.0,50.8,50.6,50.5,49.8,50.2,76.0,70.5,70.0,69.0,69.0,0.2,0.1,0.7,-0.4,0.6,5.5,0.5,1.0,0.0,7.0
27.0,27.0,27.0,27.0,160.0,54.7,53.7,54.1,52.3,52.0,69.0,62.5,63.0,62.5,63.5,1.0,-0.4,1.8,0.3,2.7,6.5,-0.5,0.5,-1.0,5.5
28.0,18.0,21.0,17.0,162.0,54.5,54.0,53.8,53.1,53.1,74.0,73.0,69.0,68.5,67.0,0.5,0.2,0.7,0.0,1.4,1.0,4.0,0.5,1.5,7.0
18.0,10.0,9.0,5.0,166.0,68.5,66.2,64.9,64.1,62.5,78.0,71.0,70.0,69.5,68.0,2.3,1.3,0.8,1.6,6.0,7.0,1.0,0.5,1.5,10.0
21.0,16.0,7.0,14.0,160.0,48.7,48.3,48.1,47.9,48.0,65.0,64.0,63.7,63.1,63.0,0.4,0.2,0.2,-0.1,0.7,1.0,0.3,0.6,0.1,2.0
19.0,25.0,24.0,17.0,168.0,71.0,69.0,69.0,68.0,68.5,77.0,74.0,74.0,73.0,72.5,2.0,0.0,1.0,-0.5,2.5,3.0,0.0,1.0,0.5,4.5
23.0,23.0,20.0,25.0,165.0,78.5,76.8,75.0,75.6,75.0,90.0,89.0,89.0,89.5,88.0,1.7,1.8,-0.6,0.6,3.5,1.0,0.0,-0.5,1.5,2.0
23.0,27.0,27.0,27.0,164.0,64.0,62.8,61.5,61.5,61.5,86.0,83.0,78.0,77.5,77.0,1.2,1.3,0.0,0.0,2.5,3.0,5.0,0.5,0.5,9.0
22.0,12.0,20.0,21.0,171.0,78.5,75.5,74.6,72.8,72.3,90.0,84.0,81.5,80.0,81.0,3.0,0.9,1.8,0.5,6.2,6.0,2.5,1.5,-1.0,9.0
19.0,21.0,25.0,13.0,163.0,58.6,56.3,56.0,55.4,54.7,68.0,68.0,67.0,67.0,66.0,2.3,0.3,0.6,0.7,3.9,0.0,1.0,0.0,1.0,2.0
23.0,26.0,25.0,17.0,151.0,62.8,61.2,60.5,60.5,59.5,83.0,80.0,78.0,78.0,78.0,1.6,0.7,0.0,1.0,3.3,3.0,2.0,0.0,0.0,5.0
17.0,17.0,15.0,19.0,164.0,68.0,67.0,67.5,66.0,65.0,82.0,80.5,79.0,77.0,76.0,1.0,-0.5,1.5,1.0,3.0,1.5,1.5,2.0,1.0,6.0
26.0,28.0,28.0,28.0,165.0,56.7,56.0,54.3,53.9,53.6,74.0,70.5,69.0,67.5,68.2,0.7,1.7,0.4,0.3,3.1,3.5,1.5,1.5,-0.7,5.8
24.0,28.0,28.0,28.0,178.0,75.2,73.1,72.6,71.0,70.2,87.0,86.0,85.5,84.0,82.5,2.1,0.5,1.6,0.8,5.0,1.0,0.5,1.5,1.5,4.5
23.0,26.0,27.0,25.0,162.0,72.1,69.8,68.9,68.5,67.5,80.0,81.0,77.0,76.0,75.0,2.3,0.9,0.4,1.0,4.6,-1.0,4.0,1.0,1.0,5.0
28.0,28.0,28.0,28.0,159.0,62.9,61.3,60.6,60.7,59.9,82.0,80.0,82.0,75.0,80.0,1.6,0.7,-0.1,0.8,3.0,2.0,-2.0,7.0,-5.0,2.0
23.0,27.0,27.0,26.0,170.0,60.0,58.5,57.3,56.7,56.7,71.0,69.0,69.0,68.0,68.0,1.5,1.2,0.6,0.0,3.3,2.0,0.0,1.0,0.0,3.0
27.0,28.0,28.0,28.0,168.0,73.0,71.5,70.5,69.5,69.5,85.0,80.0,79.0,80.0,79.0,1.5,1.0,1.0,0.0,3.5,5.0,1.0,-1.0,1.0,6.0
28.0,27.0,28.0,23.0,157.0,57.8,56.4,55.5,55.3,54.6,78.5,75.5,75.0,75.5,74.5,1.4,0.9,0.2,0.7,3.2,3.0,0.5,-0.5,1.0,4.0
23.0,21.0,25.0,4.0,163.0,64.5,62.9,62.7,61.6,61.0,78.0,75.0,74.0,73.0,70.0,1.6,0.2,1.1,0.6,3.5,3.0,1.0,1.0,3.0,8.0
